provider_community,provider_npi,providername,grouping,classification,specialization,org_npi,organization_name,patient_count,transaction_count,average_day_wait,std_day_wait,hospital_community,owning_entity,org_address,org_location,latitude,longitude,color,specialization_cleaned
1336,1952386401,RANDY HOWARD,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1538114434,HENDERSONVILLE HOSPITAL CORPORATION,355,575,16.29,44.979,1336,HCA Healthcare,"355 New Shackle Island Rd, Hendersonville, TN 37075","TriStar Hendersonville, 355, New Shackle Island Road, Glen Oaks, Hendersonville, Sumner County, Middle Tennessee, Tennessee, 37075, United States",36.3254227,-86.6227582,darkpurple,Gastroenterology
1374,1952397606,JIMMY JENKINS,Allopathic & Osteopathic Physicians,Internal Medicine,,1518346469,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",216,402,21.246,31.688,1374,Ascension Saint Thomas,"1559 Sparta St, McMinnville, TN 37110","St Thomas River Park Hospital, 1559, Sparta Street, McMinnville, Warren County, Middle Tennessee, Tennessee, 37110, United States",35.6998452,-85.742835,green,Internal Medicine
1374,1952397606,JIMMY JENKINS,Allopathic & Osteopathic Physicians,Internal Medicine,,1508247016,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",46,61,27.0,46.534,1374,Ascension Saint Thomas,"1559 Sparta St, McMinnville, TN 37110","St Thomas River Park Hospital, 1559, Sparta Street, McMinnville, Warren County, Middle Tennessee, Tennessee, 37110, United States",35.6998452,-85.742835,green,Internal Medicine
1374,1952404402,STEVEN PAYNE,Allopathic & Osteopathic Physicians,Internal Medicine,,1780778969,SAINT THOMAS WEST HOSPITAL,37,58,21.69,43.393,1353,Ascension Saint Thomas,"4220 Harding Pike, Nashville, TN 37205","Saint Thomas West Hospital, 4220, Harding Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37205, United States",36.1296963,-86.8446452,green,Internal Medicine
1374,1952404402,STEVEN PAYNE,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,129,173,49.035,47.791,1374,Ascension Saint Thomas,"1700 Medical Center Pkwy, Murfreesboro, TN 37129","Saint Thomas Rutherford Hospital, 1700, Medical Center Parkway, Battleground Estates, Murfreesboro, Rutherford County, Middle Tennessee, Tennessee, 37129, United States",35.8607444,-86.4243634,green,Internal Medicine
1374,1952404402,STEVEN PAYNE,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,43,64,34.594,34.355,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Internal Medicine
1334,1952415499,ALBERTO GONZALEZ-BERNAL,Allopathic & Osteopathic Physicians,Internal Medicine,Critical Care Medicine,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,762,1057,0.0,0.0,1334,HCA Healthcare,"3441 Dickerson Pike, Nashville, TN 37207","Tristar Skyline Medical Center, 3441, Dickerson Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37207, United States",36.2450987,-86.7495457,darkpurple,Critical Care Medicine
1374,1952454332,JUDY COLE,Allopathic & Osteopathic Physicians,Family Medicine,,1518346469,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",166,254,36.327,55.748,1374,Ascension Saint Thomas,"1559 Sparta St, McMinnville, TN 37110","St Thomas River Park Hospital, 1559, Sparta Street, McMinnville, Warren County, Middle Tennessee, Tennessee, 37110, United States",35.6998452,-85.742835,green,Family Medicine
1359,1952485062,IRINA DIDIER,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,213,220,26.155,48.904,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Family Medicine
1359,1952493371,GWENDOLYN HOWARD,Allopathic & Osteopathic Physicians,Internal Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,145,209,34.718,47.08,1381,Williamson County Hospital District,"4321 Carothers Parkway, Franklin, TN 37067","Williamson Medical Center, 4321, Carothers Parkway, Franklin, Williamson County, Middle Tennessee, Tennessee, 37067, United States",35.9163458,-86.8202183,pink,Internal Medicine
1359,1952493371,GWENDOLYN HOWARD,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,349,714,6.766,23.083,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Internal Medicine
1359,1952590705,OLAIDE AJAYI,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1629025648,SAINT THOMAS WEST HOSPITAL,47,64,38.0,48.165,1338,Ascension Saint Thomas,"4220 Harding Pike, Nashville, TN 37205","Saint Thomas West Hospital, 4220, Harding Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37205, United States",36.1296963,-86.8446452,green,Hematology & Oncology
1359,1952590705,OLAIDE AJAYI,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",63,87,35.563,45.575,1340,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Hematology & Oncology
1359,1952590705,OLAIDE AJAYI,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,111,164,31.195,39.76,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Hematology & Oncology
1332,1952629867,KYLENE HASKINS,Allopathic & Osteopathic Physicians,Family Medicine,,1720032345,"HCA HEALTH SERVICES OF TENNESSEE, INC.",74,178,0.197,1.887,1332,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Family Medicine
1332,1952629867,KYLENE HASKINS,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,50,67,24.522,57.104,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Family Medicine
1359,1952689135,KATHLEENE WOOLDRIDGE,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,199,211,4.858,13.137,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Internal Medicine
1359,1952737439,ELIZABETH PHILLIPS,Allopathic & Osteopathic Physicians,Internal Medicine,Infectious Disease,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,72,80,16.25,25.987,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Infectious Disease
1340,1962409433,ROBERT RHEA,Allopathic & Osteopathic Physicians,Family Medicine,,1649659582,"SAINT THOMAS DEKALB HOSPITAL, LLC",228,294,0.541,7.759,1340,Ascension Saint Thomas,"520 West Main St., Smithville, TN 37166","Saint Thomas DeKalb Hospital, 520, West Main Street, Smithville, DeKalb County, Middle Tennessee, Tennessee, 37166, United States",35.9612014,-85.829345,green,Family Medicine
1381,1962450973,SHARON WRIGHT,Allopathic & Osteopathic Physicians,Internal Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,102,162,20.858,38.984,1381,Williamson County Hospital District,"4321 Carothers Parkway, Franklin, TN 37067","Williamson Medical Center, 4321, Carothers Parkway, Franklin, Williamson County, Middle Tennessee, Tennessee, 37067, United States",35.9163458,-86.8202183,pink,Internal Medicine
1381,1962450973,SHARON WRIGHT,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,62,97,41.773,42.073,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Internal Medicine
1349,1962470567,GIBRAN NADDY,Allopathic & Osteopathic Physicians,Internal Medicine,,1861479545,MAURY REGIONAL HOSPITAL,1091,2516,14.982,33.073,1349,Maury Regional Health,"1224 Trotwood Avenue, Columbia, TN 38401","Maury Regional Medical Center, 1224, Trotwood Avenue, Rolling Fields, Columbia, Maury County, Middle Tennessee, Tennessee, 38401, United States",35.6070949,-87.0664395,orange,Internal Medicine
1349,1962470567,GIBRAN NADDY,Allopathic & Osteopathic Physicians,Internal Medicine,,1578591756,MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER,47,78,35.333,50.263,1349,Maury Regional Health,"1080 N Ellington Pkwy, Lewisburg, TN 37091","Marshall Medical Center, 1080, North Ellington Parkway, Wallace Acres, Lewisburg, Marshall County, Middle Tennessee, Tennessee, 37091, United States",35.464732,-86.7854787,orange,Internal Medicine
1349,1962470567,GIBRAN NADDY,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,174,254,41.449,42.054,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Internal Medicine
1374,1962490359,SAM CARTER,Allopathic & Osteopathic Physicians,Internal Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,86,125,38.8,65.02,1374,Ascension Saint Thomas,"1700 Medical Center Pkwy, Murfreesboro, TN 37129","Saint Thomas Rutherford Hospital, 1700, Medical Center Parkway, Battleground Estates, Murfreesboro, Rutherford County, Middle Tennessee, Tennessee, 37129, United States",35.8607444,-86.4243634,green,Internal Medicine
1340,1962497867,ABU FAKHRUDDIN,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",540,948,2.794,16.876,1340,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Gastroenterology
1340,1962497867,ABU FAKHRUDDIN,Allopathic & Osteopathic Physicians,Internal Medicine,Gastroenterology,1932146032,"HCA HEALTH SERVICES OF TENNESSEE, INC.",51,53,29.245,57.811,1340,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Gastroenterology
1340,1962499582,DAVID HEUSINKVELD,Allopathic & Osteopathic Physicians,Internal Medicine,,1720032345,"HCA HEALTH SERVICES OF TENNESSEE, INC.",51,84,22.738,40.865,1332,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Internal Medicine
1340,1962499582,DAVID HEUSINKVELD,Allopathic & Osteopathic Physicians,Internal Medicine,,1295780476,HTI MEMORIAL HOSPITAL CORPORATION,52,67,41.507,50.592,1334,HCA Healthcare,"3441 Dickerson Pike, Nashville, TN 37207","Tristar Skyline Medical Center, 3441, Dickerson Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37207, United States",36.2450987,-86.7495457,darkpurple,Internal Medicine
1340,1962499582,DAVID HEUSINKVELD,Allopathic & Osteopathic Physicians,Internal Medicine,,1629025648,SAINT THOMAS WEST HOSPITAL,83,105,45.543,59.21,1338,Ascension Saint Thomas,"4220 Harding Pike, Nashville, TN 37205","Saint Thomas West Hospital, 4220, Harding Pike, Nashville, Davidson County, Middle Tennessee, Tennessee, 37205, United States",36.1296963,-86.8446452,green,Internal Medicine
1340,1962499582,DAVID HEUSINKVELD,Allopathic & Osteopathic Physicians,Internal Medicine,,1023055126,"HCA HEALTH SERVICES OF TENNESSEE, INC.",377,721,13.139,32.303,1340,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Internal Medicine
1340,1962499582,DAVID HEUSINKVELD,Allopathic & Osteopathic Physicians,Internal Medicine,,1750328852,"HCA HEALTH SERVICES OF TENNESSEE, INC.",175,275,2.745,15.458,1340,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Internal Medicine
1340,1962499582,DAVID HEUSINKVELD,Allopathic & Osteopathic Physicians,Internal Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,134,203,44.044,53.491,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Internal Medicine
1349,1962515023,BELINDA BART,Allopathic & Osteopathic Physicians,Family Medicine,,1861479545,MAURY REGIONAL HOSPITAL,683,1876,8.357,24.425,1349,Maury Regional Health,"1224 Trotwood Avenue, Columbia, TN 38401","Maury Regional Medical Center, 1224, Trotwood Avenue, Rolling Fields, Columbia, Maury County, Middle Tennessee, Tennessee, 38401, United States",35.6070949,-87.0664395,orange,Family Medicine
1349,1962515023,BELINDA BART,Allopathic & Osteopathic Physicians,Family Medicine,,1578591756,MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER,31,79,16.038,46.748,1349,Maury Regional Health,"1080 N Ellington Pkwy, Lewisburg, TN 37091","Marshall Medical Center, 1080, North Ellington Parkway, Wallace Acres, Lewisburg, Marshall County, Middle Tennessee, Tennessee, 37091, United States",35.464732,-86.7854787,orange,Family Medicine
1349,1962515023,BELINDA BART,Allopathic & Osteopathic Physicians,Family Medicine,,1265445506,WILLIAMSON COUNTY HOSPITAL DISTRICT,61,74,49.77,54.73,1381,Williamson County Hospital District,"4321 Carothers Parkway, Franklin, TN 37067","Williamson Medical Center, 4321, Carothers Parkway, Franklin, Williamson County, Middle Tennessee, Tennessee, 37067, United States",35.9163458,-86.8202183,pink,Family Medicine
1349,1962515023,BELINDA BART,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,100,141,46.56,49.118,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Family Medicine
1349,1962515023,BELINDA BART,Allopathic & Osteopathic Physicians,Family Medicine,,1891000923,"BEHAVIORAL HEALTHCARE CENTER AT COLUMBIA, LLC",132,190,0.832,8.515,1349,Maury Regional Health,"1400 Rosewood Drive, Columbia, TN 38401","1400, Rosewood Drive, Rolling Fields, Columbia, Maury County, Middle Tennessee, Tennessee, 38401, United States",35.6054492,-87.0593942,orange,Family Medicine
1349,1962632968,ROMANY JOHNPULLE,Allopathic & Osteopathic Physicians,Internal Medicine,Hematology & Oncology,1861479545,MAURY REGIONAL HOSPITAL,154,524,3.233,12.01,1349,Maury Regional Health,"1224 Trotwood Avenue, Columbia, TN 38401","Maury Regional Medical Center, 1224, Trotwood Avenue, Rolling Fields, Columbia, Maury County, Middle Tennessee, Tennessee, 38401, United States",35.6070949,-87.0664395,orange,Hematology & Oncology
1337,1962645259,TAURA LONG,Allopathic & Osteopathic Physicians,Family Medicine,,1982650024,"HCA HEALTH SERVICES OF TENNESSEE, INC.",40,65,35.969,49.982,1337,HCA Healthcare,"1 Park Plaza, Nashville, TN 37203","Park Plaza, Nashville, Davidson County, Middle Tennessee, Tennessee, 37203, United States",36.1509307,-86.8166674,darkpurple,Family Medicine
1349,1962656322,CANDICE OLECHOWSKI,Allopathic & Osteopathic Physicians,Internal Medicine,,1861479545,MAURY REGIONAL HOSPITAL,416,1090,0.064,2.12,1349,Maury Regional Health,"1224 Trotwood Avenue, Columbia, TN 38401","Maury Regional Medical Center, 1224, Trotwood Avenue, Rolling Fields, Columbia, Maury County, Middle Tennessee, Tennessee, 38401, United States",35.6070949,-87.0664395,orange,Internal Medicine
1374,1962662858,PAMELA DEHMLOW,Allopathic & Osteopathic Physicians,Family Medicine,,1932170750,SHELBYVILLE HOSPITAL COMPANY LLC,95,154,26.24,42.023,1374,Vanderbilt University Medical Center,"2835 US-231, Shelbyville, TN 37160","Vanderbilt Bedford Hospital, 2835, Florida Short Route, Shelbyville, Bedford County, Middle Tennessee, Tennessee, 37160, United States",35.5636695,-86.4482975,lightblue,Family Medicine
1374,1962664680,ADAM ALLIE,Allopathic & Osteopathic Physicians,Family Medicine,,1164590386,SAINT THOMAS RUTHERFORD HOSPITAL,119,173,38.272,52.397,1374,Ascension Saint Thomas,"1700 Medical Center Pkwy, Murfreesboro, TN 37129","Saint Thomas Rutherford Hospital, 1700, Medical Center Parkway, Battleground Estates, Murfreesboro, Rutherford County, Middle Tennessee, Tennessee, 37129, United States",35.8607444,-86.4243634,green,Family Medicine
1374,1962664680,ADAM ALLIE,Allopathic & Osteopathic Physicians,Family Medicine,,1396882205,VANDERBILT UNIVERSITY MEDICAL CENTER,59,87,49.046,50.531,1359,Vanderbilt University Medical Center,"1211 Medical Center Dr, Nashville, TN 37232","Vanderbilt University Medical Center, 1211, Medical Center Drive, Nashville, Davidson County, Middle Tennessee, Tennessee, 37232, United States",36.1409238,-86.8016342,lightblue,Family Medicine
